Type,Name,Pillar,Category,SubCategory,HasImage,Brand,Description
Product,Pet Emergency Fund Tracker,emergency,Vet Emergency,vet,No,,"Monthly tracker pad for emergency vet fund — set target, track contributions"
Product,Vet Visit Summary Pad,emergency,Vet Emergency,vet,No,,"30-card pad: diagnosis, meds, next visit, emergency notes — one card per visit"
Product,Breed Compatibility Guide,adopt,Find Your Match,discover,No,,"50-breed guide — energy, size, lifestyle, children, other pets compatibility"
Product,Rescue Dog Readiness Pack,adopt,Find Your Match,discover,No,,Assessment checklist + guide for adopting a rescue dog — what to expect
Product,New Dog Home Safety Kit,adopt,Home Readiness,readiness,No,,"Baby gates, socket covers, cord protectors, rubbish lock — full dog-proofing kit"
Product,New Dog First Week Planner,adopt,Home Readiness,readiness,No,,"Day-by-day introduction planner for the first week at home — do this, not that"
Product,Rescue Dog Anxiety Bundle,adopt,Behaviour & Bonding,behaviour,No,,"Calming treats, anxiety wrap, snuffle mat, settling guide — for nervous new arri"
Product,Adoption Memory Journal,adopt,Soul Adoption,soul,No,,"A5 journal: adoption day, first photo, first night, milestones — document it all"
Product,Paw Print Casting Kit,farewell,Memorial & Legacy,memorial,No,,Air-dry clay + mould + ink pad — make a permanent impression to keep always
Product,Memory Box — Keepsake Kit,farewell,Memorial & Legacy,memorial,No,,A5 wooden box + photo holder + ink pad + lock of fur envelope + note card
Product,Rainbow Bridge Journal,farewell,Memorial & Legacy,memorial,No,,"Guided grief journal — 90 pages of prompts, memories, letters and healing"
Product,Custom Memorial Candle,farewell,Memorial & Legacy,memorial,No,,"White soy candle in a keepsake tin with personalised label — their name, dates, "
Product,Pet Loss Grief Guide,farewell,Grief & Healing,grief,No,,Gentle 40-page guide through the stages of pet grief — for adults and children
Product,Biodegradable Urn,farewell,Cremation & Burial,cremation,No,,Eco-friendly urn that grows into a tree or flowers — a living memorial
Service,Fitness Assessment & Programme Design,fit,assessment,,Yes,,
Service,Personal Training Programme - 8 Weeks,fit,training,,Yes,,
Service,Weight Management Programme,fit,weight,,Yes,,
Service,Hydrotherapy Sessions,fit,therapy,,Yes,,
Service,Senior Mobility Programme,fit,senior,,Yes,,
Service,Puppy Development Programme,fit,puppy,,Yes,,
Service,Agility Foundation Course,fit,training,,Yes,,
Service,Canine Yoga (Doga) Session,fit,wellness,,Yes,,
Service,Premium Grooming Session,care,grooming,,Yes,,
Service,Vet Consultation at Home,care,vet,,Yes,,
Service,Pet Sitting (Daily),care,sitting,,Yes,,
Service,Nutrition Consultation,care,feed,,Yes,,
Service,Weight Management Programme,care,feed,,Yes,,
Service,Allergy-Safe Diet Planning,care,feed,,Yes,,
Service,Puppy Nutrition Programme,care,feed,,Yes,,
Service,Senior Pet Nutrition,care,feed,,Yes,,
Service,Prescription Diet Coordination,care,feed,,Yes,,
Service,Birthday Party Planning,celebrate,party,,Yes,,
Service,Professional Pet Photography,celebrate,photography,,Yes,,
Service,Custom Cake Consultation,celebrate,consultation,,Yes,,
Service,Pawty Package (Full Celebration),celebrate,premium,,Yes,,
Service,Gotcha Day Celebration,celebrate,gotcha,,Yes,,
Service,Surprise Delivery Service,celebrate,surprise,,Yes,,
Service,Milestone Celebration Kit,celebrate,milestone,,Yes,,
Service,Pet-Friendly Venue Booking,celebrate,venue,,Yes,,
Service,Pet Insurance Quote Comparison,paperwork,insure,,Yes,,
Service,Policy Review & Optimization,paperwork,insure,,Yes,,
Service,Claim Filing Assistance,paperwork,insure,,Yes,,
Service,Renewal Management Service,paperwork,insure,,Yes,,
Service,Complete Insurance Package,paperwork,insure,,Yes,,
Service,Birthday Party - Home,celebrate,,,Yes,,
Service,Birthday Party - Venue,celebrate,,,Yes,,
Service,Milestone Celebration,celebrate,,,Yes,,
Service,Festive Celebration Planning,celebrate,,,Yes,,
Service,Surprise Coordination,celebrate,,,Yes,,
Service,Life Moment Tracking,celebrate,,,Yes,,
Service,Pet-Friendly Restaurant Discovery,dine,,,Yes,,
Service,Reservation Assistance,dine,,,Yes,,
Service,Dining Etiquette Guidance,dine,,,Yes,,
Service,Venue Suitability Advisory,dine,,,Yes,,
Service,Backup Dining Alternatives,dine,,,Yes,,
Service,Pet-Friendly Hotel Discovery,stay,,,Yes,,
Service,Long-Stay Assistance,stay,,,Yes,,
Service,Boarding Alternatives,stay,,,Yes,,
Service,Airline Policy Interpretation,travel,,,Yes,,
Service,Vet Consultation - General,care,,,Yes,,
Service,Vet Consultation - Specialty,care,,,Yes,,
Service,Vet Visit - Home,care,,,Yes,,
Service,Basic Grooming,care,,,Yes,,
Service,Full Spa Grooming,care,,,Yes,,
Service,Home Grooming,care,,,Yes,,
Service,Preventive Care Reminders,care,,,Yes,,
Service,Nutrition Guidance,care,,,Yes,,
Service,Senior Pet Care Planning,care,,,Yes,,
Service,Pet Parks Discovery,enjoy,,,Yes,,
Service,Playdate Coordination,enjoy,,,Yes,,
Service,Pet Events & Experiences,enjoy,,,Yes,,
Service,Socialisation Planning,enjoy,,,Yes,,
Service,Weekend Outing Planning,enjoy,,,Yes,,
Service,Dog Walking - Daily,fit,,,Yes,,
Service,Dog Walking - Monthly Package,fit,,,Yes,,
Service,Breed-Appropriate Activity Plan,fit,,,Yes,,
Service,Indoor Exercise Routines,fit,,,Yes,,
Service,Outdoor Exercise Sessions,fit,,,Yes,,
Service,Weight Management Program,fit,,,Yes,,
Service,Senior Mobility Planning,fit,,,Yes,,
Service,Swimming Sessions,fit,,,Yes,,
Service,New Pet Parent Onboarding,learn,training,,Yes,,
Service,Breed Education Session,learn,breed-training_logs,,Yes,,
Service,Puppy Transition Guidance,learn,training,,Yes,,
Service,Senior Pet Care Education,learn,enrichment,,Yes,,
Service,Behavior Understanding,learn,behavior,,Yes,,
Service,Basic Obedience Training,learn,training,,Yes,,
Service,Advanced Training,learn,training,,Yes,,
Service,Pet Registration Guidance,paperwork,,,Yes,,
Service,Microchipping Assistance,paperwork,,,Yes,,
Service,Licensing & Compliance,paperwork,,,Yes,,
Service,Travel Documentation,paperwork,,,Yes,,
Service,Insurance Paperwork Advisory,paperwork,,,Yes,,
Service,Adoption Documentation,paperwork,,,Yes,,
Service,Pet Life Planning,paperwork,,,Yes,,
Service,Housing & Society Advisory,advisory,,,Yes,,
Service,Multi-Pet Household Planning,advisory,,,Yes,,
Service,Behavior Escalation Pathways,advisory,,,Yes,,
Service,End-of-Life Preparation,advisory,,,Yes,,
Service,Emergency Vet Discovery,emergency,,,Yes,,
Service,After-Hours Care Guidance,emergency,,,Yes,,
Service,Accident & Poisoning Response,emergency,,,Yes,,
Service,Lost Pet Response,emergency,,,Yes,,
Service,Emergency Transport,emergency,,,Yes,,
Service,End-of-Life Planning,farewell,,,Yes,,
Service,Euthanasia Coordination,farewell,,,Yes,,
Service,Cremation & Burial,farewell,,,Yes,,
Service,Memorial & Remembrance,farewell,,,Yes,,
Service,Grief Support Resources,farewell,,,Yes,,
Service,Ethical Adoption Discovery,adopt,,,Yes,,
Service,Breed Suitability Advisory,adopt,,,Yes,,
Service,Adoption Readiness Planning,adopt,,,Yes,,
Service,Home Preparation Guidance,adopt,,,Yes,,
Service,First 30 Days Support,adopt,,,Yes,,
Service,Personal Shopping Assistance,advisory,,,Yes,,
Service,Emergency Sourcing,emergency,,,Yes,,
Service,Blueberry Dognut Toy,shop,dognuts,,Yes,,
Service,Love in the Air Mini,shop,mini-cakes,,Yes,,
Service,Love Note Mini,shop,mini-cakes,,Yes,,
Service,Made-For-Your-Pup Box,shop,hampers,,Yes,,
Service,Pick-A-Treat Pup Box,shop,hampers,,Yes,,
Service,Go Bananas Box,shop,hampers,,Yes,,
Service,Berry Much Love Box,shop,hampers,,Yes,,
Service,👻 Googly Ghoul Dognuts 🐾,shop,dognuts,,Yes,,
Service,🎃Jack O’ Lick Pupcakes 🐾,shop,dognuts,,Yes,,
Service,🕸️ Creepy Crawly Dognuts 🐾,shop,dognuts,,Yes,,
Service,🎃 Spooky Pupcakes 👁️,shop,dognuts,,Yes,,
Service,Dog Birthday Cake Hamper w/ Toy,shop,cakes,,Yes,,
Service,Breed Birthday Cake Hamper w/ Toy,shop,cakes,,Yes,,
Service,Coconut & Honey Ladoos,shop,desi-treats,,Yes,,
Service,Oat Ladoos,shop,desi-treats,,Yes,,
Service,Desi Tails Diwali Treat Box,shop,hampers,,Yes,,
Service,Choco Dognut Toy,shop,dognuts,,Yes,,
Service,Kawaii Woofy Cake,shop,cakes,,Yes,,
Service,Cheeky Boney,shop,cakes,,Yes,,
Service,Tailored Peanut Butter Cake,shop,cakes,,Yes,,
Service,Peanut Butter & Yoghurt Woof Dognuts,shop,dognuts,,Yes,,
Service,Bone Rakhi Treat Box - Coconut-Honey Ladoos & Kaju Katlis,shop,hampers,,Yes,,
Service,Paw Rakhi Celebration Box - Coconut-Honey Ladoos & Kaju Katlis,shop,hampers,,Yes,,
Service,Labowbow,shop,breed-cakes,,Yes,,
Service,Mangolicious Woofs – Limited Edition,shop,dognuts,,Yes,,
Service,Mother's Day Mini Cake,shop,mini-cakes,,Yes,,
Service,Mutton & Veggies Meal,shop,fresh-meals,,Yes,,
Service,Chicken & Veggies Meal,shop,fresh-meals,,Yes,,
Service,Mango Jello Bones,shop,frozen-treats,,Yes,,
Service,Jalebi Box (Cheddar & Oat),shop,hampers,,Yes,,
Service,Besan Ladoos,shop,desi-treats,,Yes,,
Service,Desi Doggy Sweet Box,shop,hampers,,Yes,,
Service,The Holi Gujiya Box,shop,hampers,,Yes,,
Service,Blueberry Fro-Yo,shop,frozen-treats,,Yes,,
Service,Watermelon Fro-Yo,shop,frozen-treats,,Yes,,
Service,Watermelon Jello Bones,shop,frozen-treats,,Yes,,
Service,Blueberry Jello Bones,shop,frozen-treats,,Yes,,
Service,Frosty Toy Poodle Cake,shop,breed-cakes,,Yes,,
Service,Banana & Oats Crunch w/ Hemp Hearts,shop,treats,,Yes,,
Service,Cheesy Chicken Explosion w/ Hemp Hearts,shop,treats,,Yes,,
Service,Pawfect Valentine’s Gift Box ❤️🐶,shop,hampers,,Yes,,
Service,Strawberry & Pumpkin Jello Hearts,shop,frozen-treats,,Yes,,
Service,Chicken Delight Doggo Cake,shop,cakes,,Yes,,
Service,Strawberry Pawfect Love Cake,shop,cakes,,Yes,,
Service,Yogurt Paw Pupcakes 🐾,shop,dognuts,,Yes,,
Service,Peanut Butter Doggo Pupcakes,shop,dognuts,,Yes,,
Service,Tailored Blueberry Cake,shop,cakes,,Yes,,
Service,Garden Delight Cake 🌸🐾,shop,cakes,,Yes,,
Service,Rainbow Heart Celebration Cake,shop,cakes,,Yes,,
Service,Paw Prints Celebration Cake!,shop,cakes,,Yes,,
Service,Christmas Cookies (200g),shop,treats,,Yes,,
Service,Christmas Dognuts,shop,dognuts,,Yes,,
Service,Santa Paws Mini Cake Set,shop,mini-cakes,,Yes,,
Service,Merry O!,shop,treats,,Yes,,
Service,Peanut Butter Poodle,shop,breed-cakes,,Yes,,
Service,Mutt Munch,shop,breed-cakes,,Yes,,
Service,Mini Mutt Munch,shop,mini-cakes,,Yes,,
Service,Furry Festive Diya Cake,shop,cakes,,Yes,,
Service,Cracker Cookie & Ladoo Combo,shop,desi-treats,,Yes,,
Service,Mini Ladoo Box,shop,hampers,,Yes,,
Service,Pawsonalized Bone Bash,shop,cakes,,Yes,,
Service,Peanut Pup Prints,shop,cakes,,Yes,,
Service,Pack of 3 Tricolor Dognut Delights,shop,dognuts,,Yes,,
Service,Tricolor Treats Combo,shop,desi-treats,,Yes,,
Service,Barkday Bash Box,shop,hampers,,Yes,,
Service,Furry Friend Festive Box,shop,hampers,,Yes,,
Service,Peanut Butter video,shop,nut-butters,,Yes,,
Service,Breed Cake Hamper w/ Feeding Mat,shop,hampers,,Yes,,
Service,Treat Jar & Cookie Combo,shop,treats,,Yes,,
Service,Unicorn Unity Cake,shop,cakes,,Yes,,
Service,Gotta Catch Em' All,shop,cakes,,Yes,,
Service,Maya's Toy,shop,cakes,,Yes,,
Service,Sunflower Season,shop,cakes,,Yes,,
Service,Wroom Wroom!,shop,cakes,,Yes,,
Service,Teddy,shop,cakes,,Yes,,
Service,Sunshine & Rainbows,shop,cakes,,Yes,,
Service,Pan India Cake,shop,cakes,,Yes,,
Service,Dog Mom Woof Box,shop,hampers,,Yes,,
Service,Moms Marvel Cake,shop,cakes,,Yes,,
Service,Prideful Pooch,shop,cakes,,Yes,,
Service,Canine Kisses Cake,shop,cakes,,Yes,,
Service,Square Snuggles,shop,cakes,,Yes,,
Service,Hug-in-a-Cake,shop,cakes,,Yes,,
Service,Rainbow Roundabout,shop,cakes,,Yes,,
Service,Pacman,shop,cakes,,Yes,,
Service,Here Comes The Sun,shop,cakes,,Yes,,
Service,Carnival Canine,shop,cakes,,Yes,,
Service,Buddy Peanut Butter Cake,shop,cakes,,Yes,,
Service,Floral Fido,shop,cakes,,Yes,,
Service,Puppy Love Squares,shop,cakes,,Yes,,
Service,Biscuit Buddy,shop,cakes,,Yes,,
Service,Pooch's Smiles,shop,cakes,,Yes,,
Service,Hearty Hound,shop,cakes,,Yes,,
Service,Cheerful Chum,shop,cakes,,Yes,,
Service,Festive Cake Pops,shop,cakes,,Yes,,
Service,Banana Chicken Fro-Yo,shop,frozen-treats,,Yes,,
Service,Smilo Cake,shop,cakes,,Yes,,
Service,You are My Sunshine,shop,cakes,,Yes,,
Service,Scoops of Joy,shop,cakes,,Yes,,
Service,Sunbeam Bliss Cake Pops,shop,cakes,,Yes,,
Service,Summer Icons,shop,other,,Yes,,
Service,Cool Cones,shop,cakes,,Yes,,
Service,Red Velvet,shop,dognuts,,Yes,,
Service,Paw Love Pupcakes,shop,dognuts,,Yes,,
Service,Furry Fiesta Pupcake,shop,dognuts,,Yes,,
Service,The Doggy Bakery Virtual Gift Card,shop,gift-cards,,Yes,,
Service,It is a Roast Chicken!,shop,cakes,,Yes,,
Service,Spotty Pup,shop,cakes,,Yes,,
Service,Nutty Pup,shop,cakes,,Yes,,
Service,Pink Pooch Paradise,shop,cakes,,Yes,,
Service,Cheep Cheep,shop,dognuts,,Yes,,
Service,Chicky Pawps,shop,treats,,Yes,,
Service,Cluck & Peep Duo Cookies,shop,treats,,Yes,,
Service,Bee The Best,shop,dognuts,,Yes,,
Service,Easter Rings,shop,dognuts,,Yes,,
Service,Hoppy Bunny,shop,cakes,,Yes,,
Service,Cluck,shop,cakes,,Yes,,
Service,Woof Dognuts,shop,dognuts,,Yes,,
Service,I Ruv My Dog,shop,cakes,,Yes,,
Service,One Love Bowto Mini Cake,shop,mini-cakes,,Yes,,
Service,Bowto Love Mini Cake,shop,mini-cakes,,Yes,,
Service,Festival of Colours Bowto Cake,shop,mini-cakes,,Yes,,
Service,Pichkari Cake,shop,cakes,,Yes,,
Service,Holi Heart Delight,shop,desi-treats,,Yes,,
Service,XOXO Red Velvet,shop,treats,,Yes,,
Service,Sweetheart Sprinkles,shop,treats,,Yes,,
Service,Cheeku Fro-Yo,shop,frozen-treats,,Yes,,
Service,Gajjar Laddu,shop,desi-treats,,Yes,,
Service,Bark Boney,shop,cakes,,Yes,,
Service,Dog Cake Party Box,shop,hampers,,Yes,,
Service,Square Pooch,shop,cakes,,Yes,,
Service,Dog Star,shop,cakes,,Yes,,
Service,Pawty Time,shop,dognuts,,Yes,,
Service,Mini Doggo,shop,dognuts,,Yes,,
Service,Peanut & Yogurt Yaps,shop,dognuts,,Yes,,
Service,Strawberry Sweetheart,shop,dognuts,,Yes,,
Service,Mango Munch,shop,dognuts,,Yes,,
Service,Sultan,shop,cakes,,Yes,,
Service,Merry Christmas Cake,shop,cakes,,Yes,,
Service,Love My Doggy,shop,cakes,,Yes,,
Service,Mynx Shih Tzu Cake,shop,breed-cakes,,Yes,,
Service,Smiling Star,shop,cakes,,Yes,,
Service,United We Win,shop,cakes,,Yes,,
Service,Ultimate Boney Dream Cake,shop,cakes,,Yes,,
Service,Star Flower,shop,cakes,,Yes,,
